acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,angle
-0.029,0.049,-0.039,-1.579,0.013,0.57,216.7
-0.028,0.01,0.019,-1.577,0.009,0.568,216.7
-0.025,0.042,0.014,-1.577,0.002,0.566,216.7
-0.043,0.049,0.011,-1.578,-0.007,0.564,216.7
-0.002,0.012,0.017,-1.581,-0.011,0.563,216.7
0.032,0.061,-0.002,-1.583,-0.014,0.562,216.7
0.058,0.033,0.037,-1.584,-0.011,0.561,217.3
0.017,-0.007,-0.027,-1.586,-0.015,0.56,217.3
0.009,0.025,0.0,-1.585,-0.014,0.559,217.3
-0.043,0.067,-0.024,-1.586,-0.013,0.558,217.3
0.024,-0.005,0.016,-1.586,-0.012,0.556,217.3
0.008,0.017,-0.022,-1.586,-0.012,0.554,217.3
0.005,0.067,0.002,-1.585,-0.016,0.553,217.3
-0.019,-0.024,-0.064,-1.587,-0.011,0.552,217.3
-0.012,0.002,-0.034,-1.587,-0.01,0.552,217.3
0.028,-0.011,-0.041,-1.582,-0.008,0.552,217.3
0.086,-0.042,-0.088,-1.574,-0.004,0.552,216.3
-0.028,-0.021,-0.114,-1.571,0.0,0.552,216.3
-0.013,-0.012,-0.079,-1.562,-0.001,0.551,216.3
-0.006,-0.003,-0.074,-1.557,-0.003,0.551,216.3
-0.025,0.007,-0.095,-1.556,-0.005,0.551,216.3
-0.036,0.001,-0.063,-1.555,-0.007,0.549,216.3
-0.052,0.04,-0.083,-1.553,-0.012,0.548,216.3
-0.021,0.007,-0.031,-1.551,-0.015,0.547,216.3
0.022,0.001,-0.078,-1.547,-0.013,0.547,216.3
0.011,-0.013,-0.037,-1.542,-0.01,0.546,216.3
0.016,0.021,-0.046,-1.536,-0.009,0.545,216.3
-0.005,-0.004,-0.077,-1.533,-0.005,0.545,216.3
-0.024,0.021,-0.021,-1.53,-0.0,0.544,216.3
-0.016,-0.005,-0.036,-1.526,0.003,0.544,216.3
0.005,0.006,-0.043,-1.522,0.007,0.543,216.3
-0.015,0.014,-0.075,-1.516,0.006,0.542,216.3
-0.051,-0.014,-0.025,-1.516,0.006,0.541,216.3
-0.067,-0.002,-0.01,-1.517,0.003,0.54,216.3
-0.007,0.072,-0.029,-1.522,0.0,0.539,216.3
0.099,-0.007,-0.002,-1.522,-0.002,0.538,216.3
-0.106,0.07,-0.051,-1.519,-0.001,0.537,216.3
-0.016,0.007,0.041,-1.524,0.0,0.536,216.3
-0.015,-0.002,-0.006,-1.526,0.003,0.535,216.3
0.0,0.052,0.016,-1.527,0.004,0.535,216.3
0.021,0.051,-0.012,-1.524,0.006,0.534,216.3
0.032,-0.004,-0.023,-1.52,0.005,0.532,216.3
-0.012,0.039,-0.031,-1.516,0.004,0.531,216.3
0.073,0.028,-0.032,-1.512,-0.0,0.53,216.3
-0.053,0.034,-0.047,-1.513,0.003,0.529,216.3
-0.023,0.031,-0.096,-1.512,0.002,0.529,216.3
0.085,-0.027,-0.199,-1.509,0.005,0.528,216.3
-0.034,0.025,-0.256,-1.502,0.004,0.528,216.3
-0.022,-0.001,-0.184,-1.485,-0.002,0.527,216.3
-0.039,-0.006,-0.094,-1.482,-0.004,0.526,216.3
-0.01,0.003,-0.147,-1.484,-0.005,0.525,216.3
-0.047,-0.001,-0.161,-1.48,-0.007,0.525,216.3
-0.017,-0.018,-0.218,-1.454,-0.008,0.525,216.3
0.019,-0.042,-0.196,-1.429,-0.005,0.525,216.3
0.02,-0.033,-0.226,-1.412,-0.004,0.525,216.3
-0.036,-0.019,-0.215,-1.403,-0.003,0.525,216.3
0.028,0.015,-0.19,-1.393,-0.002,0.524,216.3
-0.073,0.022,-0.098,-1.385,0.001,0.525,216.3
-0.031,-0.002,0.037,-1.388,0.006,0.524,216.3
-0.056,-0.025,0.107,-1.397,0.008,0.524,216.3
-0.056,0.037,0.057,-1.41,0.008,0.524,216.3
-0.069,0.044,0.102,-1.415,0.011,0.524,216.3
0.022,-0.014,0.041,-1.422,0.009,0.523,216.3
-0.003,-0.018,0.08,-1.428,0.013,0.523,216.3
-0.071,0.031,0.02,-1.433,0.015,0.523,216.3
-0.027,-0.006,0.085,-1.442,0.015,0.522,216.3
-0.049,0.05,0.021,-1.445,0.017,0.521,216.3
-0.096,0.063,0.04,-1.444,0.012,0.52,216.3
-0.072,0.032,0.047,-1.448,0.011,0.519,216.3
-0.035,0.054,0.035,-1.452,0.003,0.517,216.3
0.006,0.045,0.055,-1.454,-0.003,0.516,216.3
0.008,0.06,0.037,-1.457,-0.007,0.514,216.3
-0.07,0.045,0.03,-1.458,-0.01,0.513,216.3
-0.005,0.034,0.028,-1.459,-0.009,0.512,216.3
-0.034,0.018,0.023,-1.461,-0.01,0.51,216.3
-0.096,0.001,0.04,-1.468,-0.009,0.509,216.3
0.06,0.008,0.045,-1.47,-0.013,0.507,216.9
0.031,0.005,-0.008,-1.469,-0.018,0.506,216.9
0.008,0.013,0.017,-1.472,-0.024,0.505,216.9
-0.012,-0.02,0.017,-1.475,-0.025,0.504,216.9
-0.061,0.008,-0.006,-1.477,-0.029,0.504,216.9
0.009,-0.024,-0.003,-1.479,-0.032,0.503,216.9
-0.016,0.023,0.023,-1.482,-0.031,0.502,216.9
-0.063,0.022,-0.018,-1.483,-0.033,0.502,216.9
-0.037,-0.034,0.002,-1.484,-0.03,0.501,216.9
0.026,-0.044,0.017,-1.486,-0.024,0.501,216.9
0.03,-0.038,0.027,-1.488,-0.025,0.5,216.7
-0.101,-0.008,0.011,-1.486,-0.027,0.5,216.7
-0.008,-0.046,0.017,-1.487,-0.027,0.499,216.7
-0.026,-0.02,0.024,-1.49,-0.026,0.499,216.7
0.059,-0.041,0.033,-1.493,-0.027,0.498,216.7
-0.047,-0.024,0.025,-1.496,-0.03,0.497,216.7
0.031,-0.035,0.022,-1.498,-0.033,0.497,216.7
-0.013,-0.001,0.015,-1.499,-0.03,0.497,216.7
0.038,-0.047,0.043,-1.5,-0.027,0.497,216.7
-0.029,-0.003,0.037,-1.502,-0.028,0.496,217.1
-0.021,-0.006,0.032,-1.504,-0.022,0.496,217.1
-0.023,-0.013,0.022,-1.505,-0.024,0.496,217.1
0.006,-0.042,0.041,-1.508,-0.025,0.496,217.1
-0.022,-0.014,0.077,-1.515,-0.022,0.495,217.1
0.016,-0.044,0.101,-1.523,-0.02,0.495,217.1
-0.003,-0.002,0.088,-1.529,-0.017,0.495,217.1
0.001,0.004,0.078,-1.54,-0.019,0.494,217.1
0.009,-0.034,0.087,-1.547,-0.021,0.494,217.1
-0.068,0.011,0.068,-1.552,-0.023,0.494,217.1
-0.015,-0.019,0.071,-1.56,-0.021,0.494,217.1
-0.017,-0.011,0.065,-1.565,-0.02,0.493,217.1
-0.005,0.028,0.057,-1.57,-0.025,0.492,217.1
-0.004,-0.001,0.058,-1.576,-0.025,0.491,217.1
0.02,-0.017,0.043,-1.577,-0.028,0.491,217.1
0.058,0.004,0.077,-1.579,-0.029,0.49,217.1
-0.019,0.007,-0.011,-1.581,-0.031,0.489,217.1
-0.053,-0.009,0.024,-1.583,-0.03,0.489,217.1
-0.024,-0.023,0.036,-1.588,-0.029,0.488,217.1
-0.008,0.008,0.011,-1.589,-0.026,0.488,217.1
0.05,0.011,0.019,-1.59,-0.021,0.488,217.5
-0.022,0.006,-0.012,-1.589,-0.016,0.488,217.5
-0.007,0.003,0.009,-1.589,-0.015,0.487,217.5
-0.005,0.01,-0.018,-1.589,-0.016,0.486,217.5
-0.009,-0.003,0.004,-1.589,-0.02,0.486,217.5
-0.004,0.024,0.0,-1.589,-0.023,0.485,217.5
0.025,-0.002,-0.003,-1.588,-0.026,0.485,217.5
0.027,-0.012,0.017,-1.589,-0.025,0.484,217.5
0.033,-0.003,0.024,-1.592,-0.026,0.484,217.5
-0.012,-0.02,-0.003,-1.59,-0.03,0.484,217.5
-0.009,-0.0,0.012,-1.591,-0.029,0.484,220.2
0.018,0.004,-0.01,-1.59,-0.028,0.483,220.2
-0.062,0.019,-0.021,-1.593,-0.026,0.483,220.2
0.015,-0.026,0.014,-1.594,-0.025,0.483,220.2
-0.037,0.018,-0.021,-1.593,-0.023,0.481,220.2
0.006,0.046,-0.027,-1.592,-0.023,0.48,220.2
-0.016,0.003,0.008,-1.592,-0.023,0.48,220.2
-0.011,0.019,-0.027,-1.592,-0.023,0.479,220.2
0.008,0.031,-0.005,-1.593,-0.025,0.478,220.2
-0.015,0.024,0.012,-1.59,-0.026,0.477,220.2
0.005,0.046,-0.021,-1.59,-0.026,0.477,221.4
-0.039,-0.023,0.003,-1.591,-0.025,0.476,221.4
0.007,-0.004,0.033,-1.59,-0.02,0.476,221.4
0.077,0.019,0.036,-1.592,-0.023,0.475,221.4
0.046,0.008,-0.022,-1.593,-0.026,0.475,221.4
-0.047,-0.012,-0.001,-1.596,-0.026,0.474,221.4
-0.045,-0.006,0.028,-1.598,-0.024,0.473,221.4
-0.01,0.036,-0.015,-1.598,-0.023,0.473,221.4
0.003,-0.002,0.027,-1.599,-0.023,0.472,221.4
-0.059,-0.005,-0.009,-1.603,-0.02,0.471,221.4
0.011,0.039,0.015,-1.603,-0.023,0.47,221.4
0.019,0.036,0.012,-1.6,-0.027,0.469,221.4
0.01,-0.004,0.025,-1.601,-0.03,0.468,221.4
0.014,-0.008,0.016,-1.601,-0.031,0.467,221.4
-0.056,0.024,0.001,-1.603,-0.03,0.466,221.4
-0.01,0.025,0.02,-1.607,-0.031,0.465,221.4
-0.018,0.012,-0.023,-1.61,-0.031,0.464,221.4
-0.069,0.014,-0.023,-1.61,-0.03,0.463,221.4
-0.042,0.008,-0.005,-1.608,-0.031,0.463,221.4
-0.03,-0.007,-0.064,-1.605,-0.032,0.462,221.4
-0.059,0.023,-0.071,-1.602,-0.036,0.461,222.5
-0.03,0.02,-0.06,-1.594,-0.044,0.46,222.5
-0.023,0.055,-0.063,-1.589,-0.051,0.458,222.5
-0.015,0.064,-0.085,-1.585,-0.055,0.455,222.5
-0.026,0.061,-0.097,-1.579,-0.06,0.452,222.5
0.002,0.042,-0.047,-1.574,-0.065,0.45,222.5
-0.01,0.06,-0.066,-1.567,-0.071,0.448,222.5
0.002,0.045,-0.067,-1.564,-0.07,0.445,222.5
-0.023,0.055,-0.039,-1.559,-0.073,0.443,222.5
-0.027,0.034,-0.064,-1.556,-0.076,0.441,222.5
-0.033,0.064,0.004,-1.553,-0.078,0.438,223.2
-0.08,0.048,-0.051,-1.552,-0.08,0.436,223.2
-0.038,0.015,-0.027,-1.548,-0.08,0.434,223.2
0.003,0.053,-0.06,-1.544,-0.084,0.431,223.2
0.042,0.022,-0.047,-1.536,-0.086,0.429,223.2
0.052,0.027,-0.031,-1.533,-0.089,0.426,223.2
0.001,0.056,-0.033,-1.528,-0.092,0.424,223.2
0.011,0.014,-0.012,-1.526,-0.092,0.422,223.2
-0.054,0.013,-0.024,-1.523,-0.093,0.42,223.2
0.008,0.023,-0.01,-1.52,-0.095,0.418,223.2
0.049,0.001,-0.013,-1.519,-0.096,0.415,224.6
-0.039,0.014,-0.005,-1.516,-0.095,0.413,224.6
-0.041,-0.006,0.008,-1.514,-0.093,0.412,224.6
-0.039,-0.026,0.01,-1.516,-0.093,0.41,224.6
-0.02,-0.03,-0.017,-1.517,-0.089,0.409,224.6
-0.007,-0.047,0.004,-1.518,-0.086,0.407,224.6
-0.015,-0.017,-0.02,-1.519,-0.082,0.405,224.6
-0.036,0.01,-0.052,-1.517,-0.08,0.405,224.6
0.011,-0.045,0.01,-1.517,-0.081,0.403,224.6
-0.072,0.03,-0.037,-1.518,-0.078,0.401,224.6
0.002,-0.037,0.004,-1.518,-0.078,0.401,225.4
-0.055,0.005,-0.029,-1.519,-0.078,0.399,225.4
-0.051,0.033,-0.042,-1.52,-0.077,0.398,225.4
0.027,-0.005,0.0,-1.519,-0.076,0.396,225.4
0.078,-0.022,-0.011,-1.517,-0.075,0.394,225.4
0.029,0.038,-0.039,-1.516,-0.078,0.392,225.4
-0.022,-0.005,-0.009,-1.509,-0.079,0.391,225.4
-0.023,0.016,0.009,-1.504,-0.084,0.389,225.4
-0.038,0.036,-0.02,-1.507,-0.086,0.387,225.4
-0.001,0.002,0.018,-1.509,-0.085,0.384,225.4
0.01,0.02,-0.031,-1.51,-0.084,0.382,226.4
-0.0,0.052,-0.044,-1.507,-0.089,0.381,226.4
-0.02,0.015,-0.027,-1.509,-0.091,0.379,226.4
0.002,-0.013,-0.004,-1.51,-0.089,0.377,226.4
0.011,-0.016,-0.005,-1.508,-0.087,0.376,226.4
0.03,-0.017,-0.007,-1.508,-0.084,0.375,226.4
0.01,-0.011,-0.026,-1.505,-0.081,0.374,226.4
-0.008,0.03,-0.015,-1.504,-0.077,0.373,226.4
-0.059,-0.01,0.005,-1.503,-0.076,0.373,226.4
-0.031,0.018,-0.023,-1.506,-0.076,0.371,226.4
0.035,-0.021,-0.002,-1.504,-0.079,0.37,228.2
0.061,-0.022,-0.005,-1.506,-0.075,0.369,228.2
0.022,-0.012,-0.002,-1.503,-0.075,0.367,228.2
0.017,0.025,0.002,-1.502,-0.071,0.367,228.2
0.063,-0.014,-0.007,-1.503,-0.068,0.366,228.2
-0.036,0.004,-0.009,-1.503,-0.068,0.364,228.2
-0.024,-0.004,-0.006,-1.505,-0.071,0.363,228.2
-0.077,0.025,-0.005,-1.507,-0.072,0.362,228.2
-0.026,0.009,-0.022,-1.508,-0.07,0.361,228.2
-0.019,0.021,-0.021,-1.508,-0.069,0.359,228.2
0.015,0.003,0.014,-1.506,-0.068,0.357,228.5
-0.009,-0.009,0.014,-1.504,-0.072,0.355,228.5
0.024,0.031,0.028,-1.505,-0.073,0.354,228.5
0.013,0.05,-0.001,-1.505,-0.076,0.351,228.5
-0.009,0.047,-0.005,-1.507,-0.078,0.349,228.5
0.031,0.05,0.027,-1.511,-0.079,0.346,228.5
-0.045,0.044,0.017,-1.515,-0.082,0.344,228.5
-0.009,0.034,0.024,-1.517,-0.082,0.342,228.5
-0.038,-0.008,0.028,-1.52,-0.084,0.339,228.5
-0.048,0.014,0.014,-1.522,-0.086,0.338,228.5
-0.001,-0.029,0.01,-1.522,-0.085,0.337,229.2
-0.019,-0.022,0.027,-1.524,-0.084,0.337,229.2
-0.05,-0.027,0.029,-1.525,-0.078,0.337,229.2
-0.019,-0.035,0.042,-1.526,-0.075,0.336,229.2
-0.017,-0.003,-0.002,-1.528,-0.072,0.335,229.2
-0.067,-0.014,0.036,-1.532,-0.071,0.334,229.2
-0.022,-0.002,0.024,-1.535,-0.072,0.333,229.2
-0.039,0.007,0.037,-1.536,-0.075,0.332,229.2
-0.017,-0.005,0.025,-1.538,-0.08,0.331,229.2
-0.026,0.011,0.022,-1.537,-0.079,0.33,229.2
0.05,0.004,0.033,-1.537,-0.079,0.329,231.0
0.001,-0.02,0.026,-1.538,-0.076,0.328,231.0
-0.009,-0.003,0.057,-1.542,-0.072,0.326,231.0
0.053,0.03,0.035,-1.545,-0.069,0.325,231.0
0.021,0.045,-0.007,-1.545,-0.067,0.323,231.0
-0.036,0.002,0.045,-1.545,-0.067,0.322,231.0
-0.029,0.02,0.012,-1.546,-0.067,0.32,231.0
-0.028,0.008,0.013,-1.55,-0.067,0.319,231.0
-0.036,0.033,0.024,-1.553,-0.066,0.317,231.0
0.006,0.001,0.04,-1.554,-0.066,0.316,231.0
-0.025,0.036,0.024,-1.557,-0.067,0.314,231.7
0.016,0.025,0.005,-1.563,-0.071,0.313,231.7
-0.018,0.04,0.04,-1.565,-0.076,0.312,231.7
0.011,-0.02,0.024,-1.566,-0.08,0.311,231.7
-0.027,-0.01,0.026,-1.566,-0.081,0.31,231.7
-0.059,0.022,-0.006,-1.566,-0.08,0.309,231.7
-0.018,-0.021,0.01,-1.566,-0.077,0.309,231.7
-0.01,0.025,-0.036,-1.565,-0.072,0.309,231.7
-0.012,-0.022,-0.042,-1.563,-0.071,0.308,231.7
0.031,-0.006,-0.04,-1.562,-0.071,0.307,231.7
0.021,0.04,-0.068,-1.558,-0.077,0.306,232.0
0.038,0.019,-0.031,-1.555,-0.078,0.304,232.0
-0.054,0.035,-0.032,-1.554,-0.08,0.303,232.0
-0.013,0.022,-0.007,-1.553,-0.081,0.302,232.0
0.019,0.006,-0.024,-1.548,-0.08,0.301,232.0
-0.005,0.039,-0.017,-1.547,-0.082,0.3,232.0
0.014,0.0,0.002,-1.547,-0.088,0.299,232.0
-0.082,-0.006,-0.009,-1.548,-0.087,0.298,232.0
-0.031,-0.027,-0.011,-1.547,-0.086,0.298,232.0
-0.009,0.015,0.009,-1.543,-0.086,0.298,232.0
-0.03,-0.023,0.006,-1.544,-0.085,0.297,233.1
-0.07,-0.03,-0.014,-1.549,-0.081,0.297,233.1
-0.038,-0.02,0.049,-1.552,-0.078,0.297,233.1
0.002,0.006,-0.012,-1.553,-0.076,0.297,233.1
0.001,-0.026,-0.011,-1.555,-0.079,0.296,233.1
-0.033,-0.031,-0.006,-1.556,-0.079,0.295,233.1
-0.018,0.033,-0.018,-1.556,-0.079,0.294,233.1
-0.045,0.024,-0.04,-1.557,-0.08,0.292,233.1
0.002,0.054,-0.034,-1.558,-0.08,0.292,233.1
-0.028,0.043,-0.07,-1.556,-0.08,0.29,233.1
-0.042,0.014,-0.03,-1.554,-0.081,0.288,234.5
-0.066,0.035,-0.056,-1.548,-0.085,0.287,234.5
-0.067,0.038,-0.032,-1.544,-0.089,0.286,234.5
0.001,0.001,-0.022,-1.541,-0.088,0.285,234.5
-0.097,0.01,-0.086,-1.539,-0.089,0.284,234.5
-0.034,0.0,-0.021,-1.538,-0.094,0.283,234.5
-0.053,-0.009,-0.057,-1.537,-0.094,0.283,234.5
0.041,-0.034,-0.032,-1.534,-0.095,0.283,234.5
-0.005,-0.025,-0.047,-1.531,-0.092,0.282,234.5
-0.003,-0.003,-0.025,-1.53,-0.093,0.281,234.5
-0.014,0.012,-0.055,-1.532,-0.095,0.28,235.5
-0.03,-0.016,-0.044,-1.531,-0.094,0.28,235.5
0.027,-0.011,-0.022,-1.53,-0.093,0.279,235.5
-0.034,-0.016,-0.037,-1.527,-0.092,0.279,235.5
0.004,-0.017,-0.035,-1.525,-0.091,0.279,235.5
-0.019,0.0,-0.026,-1.527,-0.091,0.278,235.5
0.008,0.004,-0.012,-1.528,-0.086,0.278,235.5
-0.029,-0.054,-0.019,-1.525,-0.084,0.279,235.5
-0.036,-0.072,-0.029,-1.521,-0.087,0.279,235.5
0.043,-0.009,-0.022,-1.52,-0.088,0.279,236.6
0.025,-0.039,0.003,-1.522,-0.089,0.279,236.6
-0.031,-0.055,-0.008,-1.525,-0.086,0.28,236.6
-0.036,-0.012,0.005,-1.526,-0.081,0.281,236.6
-0.056,0.006,0.024,-1.527,-0.078,0.282,236.6
0.002,-0.008,0.024,-1.528,-0.073,0.281,236.6
0.109,-0.011,0.074,-1.53,-0.073,0.281,236.6
-0.007,0.009,0.087,-1.533,-0.074,0.279,236.6
-0.027,0.033,0.09,-1.542,-0.075,0.278,236.6
-0.023,0.029,0.068,-1.553,-0.076,0.276,236.6
-0.037,-0.005,0.073,-1.56,-0.075,0.276,237.3
0.01,-0.017,0.098,-1.564,-0.073,0.275,237.3
0.046,-0.026,0.062,-1.568,-0.071,0.275,237.3
-0.042,-0.028,0.048,-1.573,-0.072,0.275,237.3
-0.062,-0.025,0.075,-1.578,-0.071,0.275,237.3
-0.045,0.007,0.062,-1.584,-0.071,0.275,237.3
-0.019,0.009,0.037,-1.587,-0.067,0.274,237.3
0.021,-0.015,0.071,-1.589,-0.069,0.274,237.3
0.02,0.034,0.046,-1.588,-0.073,0.272,237.3
0.017,0.061,0.035,-1.588,-0.081,0.27,237.3
0.014,0.059,0.04,-1.592,-0.085,0.268,238.7
-0.001,0.032,0.018,-1.597,-0.088,0.266,238.7
-0.009,0.063,0.045,-1.6,-0.094,0.265,238.7
-0.058,0.05,0.039,-1.601,-0.098,0.263,238.7
-0.011,0.013,0.02,-1.6,-0.099,0.263,238.7
-0.027,-0.062,0.038,-1.601,-0.097,0.263,238.7
-0.028,-0.014,0.023,-1.602,-0.096,0.263,238.7
0.008,0.04,0.02,-1.604,-0.094,0.261,238.7
-0.02,-0.001,0.024,-1.604,-0.098,0.259,238.7
-0.024,0.026,-0.006,-1.605,-0.099,0.258,238.7
-0.099,0.017,0.021,-1.606,-0.099,0.258,239.4
-0.048,-0.024,0.009,-1.607,-0.098,0.258,239.4
-0.019,0.005,0.011,-1.607,-0.097,0.258,239.4
0.018,-0.03,0.059,-1.607,-0.096,0.258,239.4
-0.002,0.015,0.015,-1.607,-0.096,0.257,239.4
-0.0,0.037,0.02,-1.607,-0.097,0.255,239.4
0.015,0.038,0.021,-1.606,-0.097,0.254,239.4
-0.011,0.04,0.01,-1.609,-0.097,0.252,239.4
-0.026,0.018,0.016,-1.616,-0.096,0.251,239.4
-0.028,0.007,0.02,-1.617,-0.095,0.251,239.4
-0.077,0.012,-0.014,-1.618,-0.095,0.251,239.4
-0.035,-0.043,0.043,-1.62,-0.085,0.251,240.5
0.049,0.014,-0.005,-1.62,-0.085,0.251,240.5
0.03,-0.022,0.007,-1.619,-0.083,0.251,240.5
-0.006,-0.047,-0.006,-1.619,-0.083,0.251,240.5
-0.122,-0.012,0.023,-1.621,-0.083,0.252,240.5
-0.075,-0.007,0.014,-1.622,-0.08,0.252,240.5
-0.029,-0.014,0.018,-1.623,-0.076,0.253,240.5
-0.035,-0.04,-0.016,-1.621,-0.076,0.253,240.5
-0.04,-0.018,0.005,-1.623,-0.078,0.252,240.5
-0.012,0.008,-0.01,-1.625,-0.075,0.252,240.5
-0.014,-0.008,0.023,-1.624,-0.079,0.252,241.9
-0.004,-0.003,-0.018,-1.623,-0.079,0.252,241.9
-0.021,0.031,-0.009,-1.623,-0.078,0.253,241.9
0.083,-0.054,0.028,-1.625,-0.081,0.252,241.9
-0.087,-0.0,-0.015,-1.625,-0.082,0.252,241.9
-0.067,0.032,0.009,-1.625,-0.082,0.252,241.9
-0.038,-0.005,0.003,-1.626,-0.083,0.251,241.9
-0.001,0.028,-0.024,-1.627,-0.085,0.25,241.9
-0.044,0.022,-0.012,-1.631,-0.082,0.249,241.9
-0.003,0.013,-0.032,-1.628,-0.088,0.248,241.9
0.006,0.009,-0.028,-1.628,-0.093,0.248,243.3
-0.039,0.039,0.002,-1.63,-0.093,0.247,243.3
0.006,0.036,-0.04,-1.63,-0.093,0.246,243.3
-0.031,0.054,-0.026,-1.63,-0.093,0.244,243.3
-0.014,0.029,-0.019,-1.625,-0.094,0.243,243.3
-0.02,0.022,-0.059,-1.621,-0.097,0.242,243.3
-0.091,0.061,-0.052,-1.62,-0.099,0.243,243.3
-0.059,-0.02,-0.027,-1.618,-0.099,0.242,243.3
-0.009,-0.021,-0.024,-1.609,-0.096,0.244,243.3
0.005,-0.048,-0.031,-1.607,-0.097,0.244,244.3
0.028,-0.061,-0.028,-1.603,-0.093,0.244,244.3
-0.105,0.009,-0.029,-1.602,-0.085,0.245,244.3
-0.062,0.005,-0.021,-1.601,-0.085,0.245,244.3
0.052,0.021,0.001,-1.599,-0.085,0.245,244.3
0.137,0.004,-0.028,-1.596,-0.084,0.245,244.3
0.083,0.006,-0.034,-1.593,-0.085,0.245,244.3
-0.085,0.007,-0.078,-1.584,-0.082,0.247,244.3
-0.073,-0.032,-0.016,-1.585,-0.078,0.248,244.3
-0.11,-0.062,-0.02,-1.582,-0.072,0.249,244.3
-0.017,-0.044,-0.046,-1.578,-0.073,0.25,244.3
-0.022,-0.029,-0.077,-1.577,-0.079,0.25,244.7
-0.011,0.004,-0.015,-1.578,-0.085,0.249,244.7
-0.057,0.049,-0.066,-1.579,-0.088,0.248,244.7
-0.009,0.066,-0.039,-1.58,-0.087,0.249,244.7
0.073,0.012,-0.055,-1.573,-0.086,0.249,244.7
0.08,0.041,-0.059,-1.567,-0.09,0.248,244.7
-0.023,0.005,-0.052,-1.571,-0.09,0.246,244.7
-0.024,0.014,-0.026,-1.572,-0.092,0.245,244.7
0.081,-0.017,-0.06,-1.569,-0.095,0.244,244.7
-0.081,-0.011,-0.052,-1.56,-0.099,0.245,244.7
0.008,0.023,-0.051,-1.549,-0.1,0.245,245.7
0.006,-0.014,-0.062,-1.543,-0.099,0.246,245.7
-0.012,0.021,-0.086,-1.54,-0.101,0.245,245.7
-0.051,0.018,-0.05,-1.537,-0.102,0.243,245.7
-0.083,0.054,-0.037,-1.538,-0.101,0.241,245.7
-0.008,0.032,-0.041,-1.537,-0.101,0.24,245.7
0.027,0.034,-0.058,-1.536,-0.103,0.239,245.7
0.055,0.065,-0.03,-1.535,-0.105,0.237,245.7
-0.007,0.027,-0.021,-1.534,-0.106,0.234,245.7
0.049,0.012,-0.036,-1.533,-0.112,0.233,246.8
-0.023,0.029,-0.045,-1.532,-0.119,0.231,246.8
-0.08,0.041,-0.019,-1.534,-0.121,0.231,246.8
-0.166,-0.003,-0.066,-1.536,-0.119,0.232,246.8
-0.301,-0.058,-0.029,-1.54,-0.112,0.233,246.8
0.027,-0.056,0.005,-1.541,-0.109,0.233,246.8
0.083,-0.008,-0.022,-1.539,-0.11,0.232,246.8
0.104,0.055,-0.013,-1.537,-0.11,0.23,246.8
0.03,0.046,0.014,-1.537,-0.112,0.229,246.8
-0.096,0.046,0.034,-1.536,-0.122,0.228,246.8
-0.082,-0.017,0.063,-1.536,-0.121,0.228,247.5
-0.031,-0.068,0.004,-1.535,-0.117,0.23,247.5
-0.062,-0.069,0.017,-1.534,-0.113,0.231,247.5
0.059,-0.069,0.025,-1.532,-0.109,0.231,247.5
0.006,-0.072,0.037,-1.53,-0.109,0.231,247.5
-0.02,-0.045,0.03,-1.53,-0.108,0.231,247.5
0.01,-0.044,0.058,-1.531,-0.109,0.232,247.5
-0.04,-0.032,0.029,-1.531,-0.107,0.233,247.5
-0.027,-0.069,0.052,-1.536,-0.094,0.234,247.5
0.024,-0.006,0.015,-1.541,-0.087,0.234,247.5
0.106,-0.05,0.04,-1.541,-0.088,0.235,249.3
-0.098,-0.045,0.018,-1.542,-0.089,0.235,249.3
-0.011,0.002,0.025,-1.546,-0.088,0.236,249.3
0.01,0.011,-0.05,-1.548,-0.087,0.236,249.3
-0.05,-0.035,0.044,-1.549,-0.086,0.236,249.3
0.032,0.001,0.012,-1.548,-0.087,0.237,249.3
0.008,-0.029,0.023,-1.548,-0.085,0.237,249.3
0.019,-0.045,0.044,-1.549,-0.081,0.237,249.3
-0.039,-0.031,0.029,-1.55,-0.082,0.238,249.3
-0.052,0.016,0.018,-1.558,-0.083,0.238,249.3
-0.026,-0.0,0.035,-1.568,-0.077,0.238,250.7
-0.02,0.002,0.008,-1.571,-0.073,0.238,250.7
0.004,0.036,0.034,-1.571,-0.073,0.238,250.7
-0.064,0.006,0.024,-1.573,-0.072,0.238,250.7
-0.051,-0.014,0.035,-1.577,-0.073,0.238,250.7
-0.067,-0.0,0.007,-1.58,-0.071,0.239,250.7
-0.047,-0.014,0.017,-1.583,-0.069,0.24,250.7
0.006,-0.044,0.024,-1.585,-0.067,0.24,250.7
-0.124,0.01,0.022,-1.589,-0.061,0.24,250.7
-0.085,-0.022,0.039,-1.59,-0.06,0.241,250.7
-0.057,-0.004,0.011,-1.591,-0.06,0.242,251.7
-0.021,-0.012,0.017,-1.593,-0.056,0.243,251.7
-0.014,0.044,-0.03,-1.592,-0.059,0.243,251.7
0.0,0.042,0.001,-1.59,-0.061,0.242,251.7
-0.018,0.053,-0.036,-1.59,-0.06,0.242,251.7
-0.151,0.023,-0.01,-1.59,-0.059,0.242,251.7
-0.011,0.011,-0.044,-1.588,-0.06,0.243,251.7
-0.039,0.048,-0.083,-1.583,-0.065,0.242,251.7
